sentence_id,__TAGS,GT,date,location,rating,review_id,review_title,role,span_text,status,Classification,Confidence,ASPECT,OPINION,HUMAN_SENTIMENT
701,,Development,7/27/2018,"Kalamazoo, MI",5,2323,Great place to work,Branch Sales and Service Representative,Great training. ,Former Employee,Positive,0.996,training,great training,
702,,Development,7/27/2018,"Kalamazoo, MI",5,2323,Great place to work,Branch Sales and Service Representative,A lot of opportunity for growth.,Former Employee,Positive,0.842,opportunity for growth,,
703,,Development,7/27/2018,"Kalamazoo, MI",5,2323,Great place to work,Branch Sales and Service Representative,They promote from within. ,Former Employee,Neutral,0.813,,,
704,,Development,6/20/2018,"Philadelphia, PA",4,2440,Great place to work,Attorney,The downside is that it can be hard to move up the ladder once you are in.,Former Employee,Positive,0.725,hard to move,,
,,,,,,,,,,,,,ladder,,
,,,,,,,,,,,,,downside,,
705,,Development,6/14/2018,"Somerset, NJ",5,2455,Productive Workplace,Financial Sales Representative,"this place Bank gave you plenty of opportunity to learn the job and succeed in the position, sending you to training classes and training online during employment.",Former Employee,Positive,0.815,job,,
,,,,,,,,,,,,,place bank,,
,,,,,,,,,,,,,plenty of opportunity,,
,,,,,,,,,,,,,training class,,
,,,,,,,,,,,,,position,,
,,,,,,,,,,,,,employment,,
706,,Development,5/8/2018,"Champaign, IL",4,2563,A good place to start your banking career,Branch Sales and Service Associate,this place provides a very extensive training program to help build knowledge and gain an understanding of Bank Regulations.,Current Employee,Positive,0.92,place,,
,,,,,,,,,,,,,understanding of bank regulations,,
,,,,,,,,,,,,,extensive training program,,
,,,,,,,,,,,,,knowledge,,
707,,Development,5/8/2018,"Champaign, IL",4,2563,A good place to start your banking career,Branch Sales and Service Associate,There is limited room for advancement which makes it a good place to start your career.,Current Employee,Positive,0.928,place,limited room for advancement,
,,,,,,,,,,,,,room for advancement,good place,
,,,,,,,,,,,,,career,,
708,,Development,5/3/2018,"Pittsburgh, PA",5,2575,Great Place,Investment Operations Analyst,They are a great company to work for with tons of room to grow.,Current Employee,Positive,0.995,company,great company,
,,,,,,,,,,,,,room,,
709,,Development,4/29/2018,"Pittsburgh, PA",5,2584,Good local company,Sales Assistant,It's nice that it's a local company and you have opportunities to move to all different departments.,Former Employee,Positive,0.97,opportunity,,
,,,,,,,,,,,,,different department,,
,,,,,,,,,,,,,local company,,
710,,Development,8/9/2021,"Cleveland, OH",4,323,"Even pay, lack of career growth.",Branch Banker,Not much room to grow a career at this time.,Current Employee,Negative,0.551,career,,
,,,,,,,,,,,,,room,,
711,,Development,3/22/2018,"Cleveland, OH",4,2690,Good Culture,"Netapp (NAS), Data Storage Administrator","They've taught me a lot which I have gained a lot of experience and when I left, I left feeling like I was a part of a team.",Former Employee,Positive,0.939,experience,,
,,,,,,,,,,,,,team,,
713,,Development,3/19/2018,"Normal, IL",4,2700,Great company but not much advancement opportunity,Branch Sales and Service Representative,The opportunity for advancement is very slim. ,Current Employee,Positive,0.485,opportunity for advancement,,
714,,Development,2/23/2018,"Greensburg, PA",4,2793,Part time,Customer Service Specialist,Training was concise and helpful. ,Former Employee,Positive,0.99,training,,
,,,,,,,,,,,,,concise,,
715,,Development,2/23/2018,"Greensburg, PA",4,2793,Part time,Customer Service Specialist,Felt prepared to do the job from day one. ,Former Employee,Positive,0.872,job,,
,,,,,,,,,,,,,felt,,
716,,Development,1/31/2018,"Washington City, DC",3,2878,Happy to be gone,Teller Supervisor,this place is a large bank that awarded me with many opportunities but I am happy to have switched over. ,Former Employee,Positive,0.905,place,,
,,,,,,,,,,,,,opportunity,,
,,,,,,,,,,,,,happy to have,,
,,,,,,,,,,,,,large bank,,
717,,Development,1/21/2018,"Sellersburg, IN",5,2921,"Great place to work, Great team and Great company",Services Representative,"Each day is something new, always learning. ",Current Employee,Positive,0.88,,,
718,,Development,1/21/2018,"Sellersburg, IN",5,2921,"Great place to work, Great team and Great company",Services Representative,Lots of opportunity here. ,Current Employee,Positive,0.81,opportunity,,
,,,,,,,,,,,,,lots,,
719,,Development,1/3/2018,"Oshtemo, MI",5,2987,fun work place,Debt Collector,this place is a place for someone who would like to advance and expand there knowledge. ,Former Employee,Neutral,0.465,place,,
,,,,,,,,,,,,,knowledge,,
720,,Development,12/26/2017,NJ,3,3026,Management and promotions and pay big problems,Employee,Promotions are based on who you know not what you know and how hard you work. ,Former Employee,Neutral,0.622,promotion,,
721,,Development,7/1/2021,Remote,2,372,Poor training ,Customer Service Representative,Crammed info into your head and expected you to retain it. ,Former Employee,Neutral,0.352,info,crammed info,
,,,,,,,,,,,,,head,,
722,,Development,7/1/2021,Remote,2,372,Poor training ,Customer Service Representative,Typical call center metrics and coaching. ,Former Employee,Neutral,0.59,typical call center metric,,
,,,,,,,,,,,,,coaching,,
723,,Development,7/1/2021,Remote,2,372,Poor training ,Customer Service Representative,Put on the phones prematurely without enough prior access to the systems used everyday. ,Former Employee,Negative,0.68,prior access,enough prior access,
,,,,,,,,,,,,,phone,,
,,,,,,,,,,,,,system,,
724,,Development,11/29/2017,"Pittsburgh, PA",4,3096,Meh,REPRESENTATIVE II,There's ok room for advancement even though they make you feel like there is. ,Former Employee,Negative,0.774,room for advancement,,
,,,,,,,,,,,,,ok room,,
725,,Development,11/29/2017,"Washington, DC",3,3097,"Fast paced halftime, poor management",Teller,I learned through trial and error. ,Current Employee,Neutral,0.732,trial,,
,,,,,,,,,,,,,error,,
726,,Development,11/29/2017,"Washington, DC",3,3097,"Fast paced halftime, poor management",Teller,"The day moves pretty slow and many tasks aren't that hard but all the inside information, like rules and policies, and branch codes and safety wasn't taught to me and is essential for doing the job. ",Current Employee,Negative,0.715,job,not taught safety,
,,,,,,,,,,,,,inside information,,
,,,,,,,,,,,,,branch code,,
,,,,,,,,,,,,,task,,
,,,,,,,,,,,,,rule,,
,,,,,,,,,,,,,safety,,
,,,,,,,,,,,,,policy,,
727,,Development,11/29/2017,"Washington, DC",3,3097,"Fast paced halftime, poor management",Teller,I was never trained in the branch. ,Current Employee,Negative,0.626,branch,,
728,,Development,11/29/2017,"Washington, DC",3,3097,"Fast paced halftime, poor management",Teller,There's no direction or guidance at all. ,Current Employee,Negative,0.988,direction,,
,,,,,,,,,,,,,guidance,,
729,,Development,5/29/2022,"Downers Grove, IL",2,6,Every year they cut your pay,Sr Mortgage Loan Originator,There is no future of growth for you as an MLO. ,Current Employee,Negative,0.622,future of growth,,
,,,,,,,,,,,,,mlo,,
730,,Development,11/2/2017,"Burlington, MA",5,3163,Challenging and exciting place to work.,Senior Administrative Assistant II,Good growth and learning opportunities. ,Former Employee,Positive,0.98,opportunity,good growth,
,,,,,,,,,,,,,growth,,
731,,Development,10/23/2017,"Pittsburgh, PA",3,3205,"Great Benefits, Poor training",Support Clerk,Very little to no advancement if you have no degree even with knowledge and experience.,Former Employee,Negative,0.871,advancement,,
,,,,,,,,,,,,,experience,,
,,,,,,,,,,,,,knowledge,,
,,,,,,,,,,,,,degree,,
732,,Development,9/27/2017,"Whitehall Township, PA",5,3287,Good Company,Head Teller,room for advancement. ,Former Employee,Neutral,0.543,room for advancement,,
733,,Development,9/27/2017,"Whitehall Township, PA",5,3287,Good Company,Head Teller,training is very thorough and effective.,Former Employee,Positive,0.991,training,,
734,,Development,9/23/2017,"Pittsburgh, PA",1,3303,stressful,Customer Service Representative,nobody knows their job horrible training does not care about employees number driven,Former Employee,Negative,0.953,training,horrible training,
,,,,,,,,,,,,,job,,
,,,,,,,,,,,,,employee number,,
844,benefits,Benefits,9/9/2019,"Philadelphia, PA",1,1282,Management,Loan Support Associate,Be prepared to pay an arm and a leg for insurance with an extra high deducible..,Current Employee,Positive,0.491,leg for insurance,,
,,,,,,,,,,,,,extra high deducible,,
,,,,,,,,,,,,,arm,,
845,benefits,Benefits,12/14/2021,"Pittsburgh, PA",5,193,"Great company, excellent benefits, pay could be a little higher",Software Developer,"The benefits are impressive: good healthcare plus HSA with employer contribution, fertility assistance, maternity leave paid at 100%, 401k matching, pension, etc.",Current Employee,Positive,0.919,benefit,impressive benefit,
,,,,,,,,,,,,,fertility assistance,good healthcare,
,,,,,,,,,,,,,employer contribution,,
,,,,,,,,,,,,,401k matching,,
,,,,,,,,,,,,,maternity leave,,
,,,,,,,,,,,,,pension,,
,,,,,,,,,,,,,hsa,,
,,,,,,,,,,,,,healthcare,,
846,benefits,Benefits,8/10/2019,"New York, NY",5,1375,this place bank,Head Teller,this place has a great 401k and great benefits.,Current Employee,Positive,0.99,place,great benefit,
,,,,,,,,,,,,,benefit,place has a great 401k,
,,,,,,,,,,,,,401k,,
847,benefits,Benefits,3/30/2019,"New Market, MD",5,1677,Great place to work!,Bank Teller,The environment is great and the benefits are exceptional and perfect for a full time employee.,Current Employee,Positive,0.998,benefit,exceptional benefit,
,,,,,,,,,,,,,full time employee,great environment,
,,,,,,,,,,,,,environment,,
848,benefits,Benefits,10/23/2021,"Hermitage, PA",4,241,I have had a wonderful experience so far,Business banking assistant branch manager,You cant beat the vacation and benefits here at this place. ,Current Employee,Positive,0.989,place,,
,,,,,,,,,,,,,benefit,,
,,,,,,,,,,,,,vacation,,
849,benefits,Benefits,2/6/2019,"Zanesville, OH",5,1820,Great place to work other than the branch closing,Branch Sales and Service Representative,"Great place to work, great benefits, current branch will be closing in April of this year.",Current Employee,Positive,0.92,place,great benefit,
,,,,,,,,,,,,,benefit,great place,
,,,,,,,,,,,,,current branch,,
,,,,,,,,,,,,,april,,
850,benefits,Benefits,11/5/2018,chicago il,4,2015,personal banker,Customer Service Sales Consultant,great benefits and great vacation time. ,Former Employee,Positive,0.999,benefit,great benefit,
,,,,,,,,,,,,,vacation time,great vacation time,
851,benefits,Benefits,11/1/2018,"Saline, MI",5,2028,I loved working for this place,Teller Supervisor,They offer lots of help and benefits.,Former Employee,Positive,0.986,benefit,,
,,,,,,,,,,,,,help,,
852,benefits,Benefits,10/20/2018,"Pittsburgh, PA",5,2061,Relaxed and collaborative workplace with gracious managers,Operations Analyst,"this place offered up to 3 weeks paid vacation, in addition to 6 occasional absences and one personal day that you could take throughout the year. ",Current Employee,Negative,0.682,place,,
,,,,,,,,,,,,,vacation,,
,,,,,,,,,,,,,personal day,,
,,,,,,,,,,,,,occasional absence,,
,,,,,,,,,,,,,addition,,
853,multi-label|benefits|socialization,Benefits,10/19/2018,"Brecksville, OH",5,2063,"Great Place to Work, Very Corporate",Document Imaging Specialist,"this place has excellent benefit options, a lot of resources to learn from and to ask questions to. ",Former Employee,Positive,0.978,place,place has excellent benefit options,
,,,,,,,,,,,,,benefit option,,
,,,,,,,,,,,,,resource,,
,,,,,,,,,,,,,question,,
854,benefits,Benefits,9/23/2018,"Brecksville, OH",4,2134,Great Benefits,Loan Support Specialist,They offer a lot of great benefits overall. ,Current Employee,Positive,0.97,benefit,great benefit,
855,benefits,Benefits,7/27/2018,"Kalamazoo, MI",5,2323,Great place to work,Branch Sales and Service Representative,"They offer great benefits, especially to new parents. ",Former Employee,Positive,0.988,benefit,great benefit,
,,,,,,,,,,,,,new parent,,
856,unsure|benefits,Benefits,6/11/2018,"Brecksville, OH",3,2469,Okay work culture,Bankruptcy Analyst,no gym,Current Employee,Neutral,0.586,gym,,
857,benefits,Benefits,5/28/2018,"Maryland City, MD",5,2507,N/a,Bank Teller,so I dont get the benefit ,Current Employee,Negative,0.524,benefit,,
858,benefits,Benefits,5/3/2018,"Pittsburgh, PA",5,2575,Great Place,Investment Operations Analyst,"We have a great 401K plan, and benefits. ",Current Employee,Positive,0.628,benefit,,
,,,,,,,,,,,,,k plan,,
859,benefits,Benefits,4/29/2018,"Pittsburgh, PA",5,2584,Good local company,Sales Assistant,Good benefits. ,Former Employee,Positive,0.973,benefit,good benefit,
860,benefits,Benefits,2/18/2018,"Kalamazoo, MI",4,2810,They really care about their employees,Customer Service Representative,The health insurance is the best Ive had . ,Current Employee,Positive,0.956,health insurance,,
861,benefits,Benefits,1/11/2018,"Cleveland, OH",4,2956,Great Place to Start your Career,Supervisor,Are making strides in improving areas within the benefits,Current Employee,Neutral,0.707,benefit,,
,,,,,,,,,,,,,stride,,
,,,,,,,,,,,,,area,,
862,benefits,Benefits,1/11/2018,"Cleveland, OH",4,2956,Great Place to Start your Career,Supervisor,"The benefits are great and the environment itself is relaxed, dress code is business casual. ",Current Employee,Positive,0.968,benefit,great benefit,
,,,,,,,,,,,,,dress code,,
,,,,,,,,,,,,,environment,,
,,,,,,,,,,,,,business,,
863,multi-label|benefits,Benefits,12/22/2017,"Wyoming, MI",4,3030,Review,Financial Consultant I,You do get sick days as well and personal days.,Former Employee,Positive,0.656,personal day,sick day,
864,benefits,Benefits,12/18/2017,Prospect,3,3035,Intensive work place,Bank Assistant Branch Manager Prospect Point,As the company grows employee benefits decrease. ,Current Employee,Neutral,0.669,employee benefit decrease,,
,,,,,,,,,,,,,company,,
865,benefits,Benefits,11/2/2017,"Burlington, MA",5,3163,Challenging and exciting place to work.,Senior Administrative Assistant II,Excellent benefit package.,Former Employee,Positive,0.999,benefit package,excellent benefit package,
866,benefits,Benefits,6/10/2021,"Pompano Beach, FL",2,399,stressful place to work for,Bank teller,Maybe is just the branch because this place has fairly good benefits.,Current Employee,Positive,0.446,benefit,good benefit,
,,,,,,,,,,,,,place,,
,,,,,,,,,,,,,branch,,
867,benefits,Benefits,5/28/2021,"Clifton, NJ",1,412,Don't do it..,Branch Sales and Services Associate,"PROS: PTO, sick days, personal day, health benefits, 401k match.",Current Employee,Positive,0.985,health benefit,sick day,
,,,,,,,,,,,,,personal day,,
,,,,,,,,,,,,,pto,,
,,,,,,,,,,,,,pros,,
,,,,,,,,,,,,,401k,,
868,benefits,Benefits,7/29/2017,"Pittsburgh, PA",1,3508,Lowest Pay in the Banking Industry,Customer Service Representative,"The benefits? Sound good on paper, but the deductible is $3,000 per year per insured person. ",Former Employee,Negative,0.66,benefit,insured person,
,,,,,,,,,,,,,person,,
,,,,,,,,,,,,,paper,,
,,,,,,,,,,,,,deductible,,
869,benefits,Benefits,7/29/2017,"Rochester Hills, MI 48307",4,3510,Good Advancement,Teller Supervisor,benefits are good.,Current Employee,Positive,0.976,benefit,good benefit,
870,benefits,Benefits,5/8/2017,"Pittsburgh, pa",5,3803,Great Pay and Environment,Customer Service Representative,Great company to work for with many benefits and amazing core values. ,Former Employee,Positive,0.999,benefit,amazing core value,
,,,,,,,,,,,,,core value,great company,
,,,,,,,,,,,,,company,,
871,benefits,Benefits,4/27/2017,"Warren, PA",5,3842,Great company to work for,Teller Supervisor,Benefits are also very good.,Former Employee,Positive,0.99,benefit,,
872,benefits,Benefits,4/19/2021,Remote,5,458,"Overall, great company",Credit Card Fraud Analyst,this place has great health benefits and additional perks and benefits with other companies. ,Current Employee,Positive,0.993,benefit,place has great health benefits,
,,,,,,,,,,,,,health benefit,,
,,,,,,,,,,,,,company,,
,,,,,,,,,,,,,place,,
,,,,,,,,,,,,,additional perk,,
873,,Benefits,3/24/2017,Florida,2,3951,Good work life balance,Financial Specialist,Anyone from tellers to Divisional management are miserable at their jobs.,Former Employee,Negative,0.913,divisional management,miserable divisional,
,,,,,,,,,,,,,job,,
,,,,,,,,,,,,,teller,,
874,benefits,Benefits,4/19/2022,"Washington, DC",1,67,No Work life balance and horrible pay,Personal Banker,Benefits are nice but that's it.,Former Employee,Negative,0.646,benefit,nice benefit,
875,benefits,Benefits,2/28/2017,"Pittsburgh, PA",4,4013,Not bad,Senior Accountant,Medical insurance seems to be pretty standard and rather affordable. ,Current Employee,Positive,0.552,medical insurance,,
876,benefits,Benefits,3/21/2021,"Cleveland, OH",3,483,Interesting Workplace,Teller,The Benefits are great.,Former Employee,Positive,0.993,benefit,great benefit,
877,benefits,Benefits,11/9/2016,"Cincinnati, OH",4,4255,great benefits,Branch Service Manager II,"Enjoyed benefits like free bank acct, tuition reimbursement etc",Former Employee,Neutral,0.663,tuition reimbursement,free bank acct,
,,,,,,,,,,,,,bank acct,,
,,,,,,,,,,,,,enjoyed benefit,,
878,benefits,Benefits,2/22/2021,Remote,4,506,Great benefits ,Customer Service Representative,Love all the benefits this place has to offer from the health care benefits to PTO. ,Current Employee,Positive,0.996,benefit,,
,,,,,,,,,,,,,health care benefit,,
,,,,,,,,,,,,,place,,
,,,,,,,,,,,,,pto,,
879,benefits,Benefits,1/26/2021,"Toms River, NJ",4,526,Great work environment ,Sales and Service Associate,Benefits are great. ,Current Employee,Positive,0.993,benefit,great benefit,
880,unsure,Benefits,1/27/2021,"Kalamazoo, MI",4,541,"Productive, lots of room for advancement, stressful frontline roles",Senior Credit Card Specialist,"The environment was always supportive, inclusive, and motivating. ",Former Employee,Positive,0.925,environment,always supportive environment,
881,multi-label,Benefits,1/27/2021,"Kalamazoo, MI",4,541,"Productive, lots of room for advancement, stressful frontline roles",Senior Credit Card Specialist,"this place also had a comprehensive benefits package (including health/life/vision/dental insurance, 14 days of PTO given each calendar year, occasional VTO offered, up to 6 paid sick days, HSA, ISP 401k, FMLA, pension plan, home buying assistance, employee specific APRs on credit cards/loans, separate rooms within call center for nursing mothers, etc.). ",Former Employee,Neutral,0.533,benefit package,sick day,
,,,,,,,,,,,,,place,comprehensive benefit package,
,,,,,,,,,,,,,center for nursing mothers,,
,,,,,,,,,,,,,home buying assistance,,
,,,,,,,,,,,,,day of pto,,
,,,,,,,,,,,,,specific apr,,
,,,,,,,,,,,,,dental insurance,,
,,,,,,,,,,,,,calendar year,,
882,benefits,Benefits,12/15/2020,"Washington, DC",3,574,Basic bank job,Teller,It has great benefits and if you work with the right people isnt as mentally draining as if you dont.,Former Employee,Positive,0.96,benefit,great benefit,
,,,,,,,,,,,,,,right people,
883,benefits,Benefits,6/25/2015,"South River, NJ",5,5171,Same for all,Customer Service Representative,I did not receive many benefits working part time.,Former Employee,Negative,0.897,benefit,,
884,benefits,Benefits,8/23/2020,"Wilmington, DE",4,698,Great for entry level,Senior Investment Accountant,The benefits are pretty good. ,Former Employee,Positive,0.971,benefit,pretty good benefit,
885,benefits,Benefits,6/2/2020,"Howland Center, OH",4,788,Good Place,Teller Supervisor,Need better health benefits.,Former Employee,Negative,0.564,health benefit,better health benefits,
